"contents href","inset-y-0 src","w-full src","absolute","line-clamp-2","mr-0 src","font-medium","truncate","truncate 2","truncate 3"
"https://shopee.vn/T%C3%BAi-X%C3%A1ch-N%E1%BB%AF-%C4%90eo-Ch%C3%A9o-T%C3%BAi-%C4%90eo-Vai-Quai-Sam-Ph%E1%BB%91i-X%C3%ADch-Phong-C%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-QG-Store-i.107943668.22955916405?extraParams=%7B%22display_model_id%22%3A232063707430%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lm3492cxsd7j90_tn.webp","","-43%","Túi Xách Nữ Đeo Chéo Túi Đeo Vai Quai Sam Phối Xích Phong Cách Hàn Quốc QG Store","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","77.419","Đã bán 20k+","Giảm 10k₫","Rẻ Vô Địch"
"https://shopee.vn/T%C3%BAi-%C4%91eo-ch%C3%A9o-t%C3%BAi-%C4%91eo-vai-v%E1%BA%A3i-canvas-H%C3%A0n-Qu%E1%BB%91c-MiniCat-TDC461-(kh%C3%B4ng-c%C3%B3-m%C3%B3c-g%E1%BA%A5u)-i.171702955.9121938843?extraParams=%7B%22display_model_id%22%3A36062109523%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lmabmozk71en12_tn.webp","","-39%","Túi đeo chéo, túi đeo vai vải canvas Hàn Quốc MiniCat TDC461 (không có móc gấu)","","58.560","Đã bán 80k+","",""
"https://shopee.vn/T%C3%BAi-v%E1%BA%A3i-kh%C3%B4ng-d%E1%BB%87t-k%C3%ADch-th%C6%B0%E1%BB%9Bc-25x35x10-cm-c%C3%B3-quai-v%E1%BA%A3i.-i.1000570059.25121857883?extraParams=%7B%22display_model_id%22%3A207406906339%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-7rce1-ltjva40r8te6ae_tn.webp","","","Túi vải không dệt kích thước 25x35x10 cm có quai vải.","","14.500","Đã bán 30k+","","Rẻ Vô Địch"
"https://shopee.vn/Balo-%C4%91i-h%E1%BB%8Dc-th%E1%BB%95-c%E1%BA%A9m-size-to-40-nam-n%E1%BB%AF-th%E1%BB%9Di-trang-%C4%91i-ch%C6%A1i-du-l%E1%BB%8Bch-%C4%91%E1%BB%B1ng-v%E1%BB%ABa-s%C3%A1ch-v%E1%BB%9F-A4-BL335-i.55849425.17783562564?extraParams=%7B%22display_model_id%22%3A227397840003%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lxvxql1azhspe3_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-47%","Balo đi học thổ cẩm size to 40 nam nữ thời trang đi chơi du lịch đựng vừa sách vở A4 BL335","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","79.000","Đã bán 40k+","",""
"https://shopee.vn/t%C3%BAi-%C4%91eo-ch%C3%A9o-t%C3%BAi-x%C3%A1ch-n%E1%BB%AF-c%E1%BA%A7m-tay-jac-da-l%C3%AC-%E1%BA%A3nh-th%E1%BA%ADt-%C4%91%E1%BB%A7-m%C3%A0u-b%E1%BB%81n-%C4%91%E1%BA%B9p-t%C3%BAi-v%E1%BB%ABa-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-th%E1%BB%9Di-trang-d%E1%BB%85-d%C3%B9ng-i.989635088.28501668253?extraParams=%7B%22display_model_id%22%3A223336297267%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lw2tfduwl7tl7e_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-22%","túi đeo chéo, túi xách nữ cầm tay jac da lì ảnh thật đủ màu bền đẹp túi vừa điện thoại thời trang dễ dùng","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","35.000","Đã bán 20k+","",""
"https://shopee.vn/50x37cm-Balo-Laptop-Si%C3%AAu-R%E1%BB%99ng-Du-L%E1%BB%8Bch-Nam-N%E1%BB%AF-Ch%E1%BA%A5t-L%C6%B0%E1%BB%A3ng-%C4%90i-H%E1%BB%8Dc-%C4%90i-L%C3%A0m-4-T%E1%BA%A7ng-R%E1%BB%99ng-Nhi%E1%BB%81u-M%C3%A0u-MP19-i.147145839.2700901556?extraParams=%7B%22display_model_id%22%3A6377091704%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/501fa2a11110dd25ceac2558de44cb8b_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","-38%","50x37cm Balo Laptop Siêu Rộng Du Lịch Nam Nữ Chất Lượng Đi Học Đi Làm 4 Tầng Rộng Nhiều Màu - MP19","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","201.000","Đã bán 20k+","Giảm 5k₫","Rẻ Vô Địch"
"https://shopee.vn/V%C3%AD-n%E1%BB%AF-%C4%91%E1%BA%B9p-mini-ng%E1%BA%AFn-c%E1%BA%A7m-tay-nh%E1%BB%8F-g%E1%BB%8Dn-nhi%E1%BB%81u-ng%C4%83n-b%E1%BB%8F-t%C3%BAi-th%E1%BB%9Di-trang-cao-c%E1%BA%A5p-gi%C3%A1-r%E1%BA%BB-VN30-i.55849425.3201715215?extraParams=%7B%22display_model_id%22%3A8041264960%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/efec2775d8b3a09eddeedbf0488ee4ca_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-29%","Ví nữ đẹp mini ngắn cầm tay nhỏ gọn nhiều ngăn bỏ túi thời trang cao cấp giá rẻ VN30","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","24.950","Đã bán 10k+","","Rẻ Vô Địch"
"https://shopee.vn/T%C3%BAi-X%C3%A1ch-N%E1%BB%AF-T%C3%BAi-%C4%90eo-Ch%C3%A9o-%C4%90eo-Vai-%C4%90%C3%ADnh-N%C6%A1-D%E1%BB%85-Th%C6%B0%C6%A1ng-Da-M%E1%BB%81m-Phong-C%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-PK-725-i.173083569.7846216791?extraParams=%7B%22display_model_id%22%3A21526738839%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lva9i41945t0d4_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-16%","Túi Xách Nữ Túi Đeo Chéo Đeo Vai Đính Nơ Dễ Thương Da Mềm Phong Cách Hàn Quốc PK 725","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","83.000","Đã bán 20k+","",""
"https://shopee.vn/Balo-Th%E1%BB%9Di-Trang-%C4%90i-H%E1%BB%8Dc-Nam-N%E1%BB%AF-Be-your-style-(-%E1%BA%A3nh-th%E1%BA%ADt-a4)-i.98228316.1872863558?extraParams=%7B%22display_model_id%22%3A176258649964%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lnbq1d4moneid0_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-34%","Balo Thời Trang Đi Học Nam Nữ Be your style ( ảnh thật + a4)","","9.900","Đã bán 10k+","",""
"https://shopee.vn/V%C3%AD-n%E1%BB%AF-%C4%91%E1%BA%B9p-d%C3%A1ng-d%C3%A0i-nhi%E1%BB%81u-ng%C4%83n-c%E1%BA%A7m-tay-th%E1%BB%9Di-trang-cao-c%E1%BA%A5p-gi%C3%A1-r%E1%BA%BB-VD34-i.55849425.1026036331?extraParams=%7B%22display_model_id%22%3A90059801616%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/420a94fc499c4bdca196baf3407f2661_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-28%","Ví nữ đẹp dáng dài nhiều ngăn cầm tay thời trang cao cấp giá rẻ VD34","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","29.000","Đã bán 10k+","","Rẻ Vô Địch"
"https://shopee.vn/T%C3%BAi-V%E1%BA%A3i-%C4%90eo-Vai-Phong-C%C3%A1ch-Nh%E1%BA%ADt-B%E1%BA%A3n-Cao-C%E1%BA%A5p-XinhStore-i.1551014.2678370345?extraParams=%7B%22display_model_id%22%3A26627575149%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lsj97yfz951g18_tn.webp","","","Túi Vải Đeo Vai Phong Cách Nhật Bản Cao Cấp XinhStore","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","39.000","Đã bán 40k+","",""
"https://shopee.vn/T%C3%BAi-%C4%90eo-Ch%C3%A9o-T%C3%BAi-X%C3%A1ch-N%E1%BB%AF-T%C3%BAi-%C4%90eo-Vai-D%C3%A1ng-Vu%C3%B4ng-%C4%90i-Ch%C6%A1i-%C4%90i-L%C3%A0m-Th%E1%BB%9Di-Trang-i.107943668.16782966673?extraParams=%7B%22display_model_id%22%3A211909814665%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/fd00b6f283d73ece4dee2ec70ac141df_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4e4msq1vr2a","-51%","Túi Đeo Chéo Túi Xách Nữ Túi Đeo Vai Dáng Vuông Đi Chơi Đi Làm Thời Trang","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","78.998","Đã bán 10k+","Giảm 10k₫","Rẻ Vô Địch"
"https://shopee.vn/T%C3%BAi-x%C3%A1ch-n%E1%BB%AF-%C4%91eo-ch%C3%A9o-c%E1%BA%A7m-tay-da-tr%C6%A1n-Th%E1%BB%9Di-Trang-H%C3%A0n-Qu%E1%BB%91c-Jinpin-i.2293307.10669164940?extraParams=%7B%22display_model_id%22%3A157597590179%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lv4pskl9t09mdb_tn.webp","","-50%","Túi xách nữ đeo chéo cầm tay da trơn Thời Trang Hàn Quốc Jinpin","","45.000","Đã bán 20k+","",""
"https://shopee.vn/20-c%C3%A1i-v%E1%BB%8F-b%E1%BB%8Dc-%C4%91%E1%BB%B1ng-th%E1%BA%BB-ATM-th%E1%BA%BB-si%C3%AAu-th%E1%BB%8B-c%C4%83n-c%C6%B0%E1%BB%9Bc-c%C3%B4ng-d%C3%A2n-nh%E1%BB%B1a-pvc-i.12867626.6015074950?extraParams=%7B%22display_model_id%22%3A253072331103%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-ltfbrjkxaj9m21_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","20 cái vỏ bọc đựng thẻ ATM, thẻ siêu thị, căn cước công dân, nhựa pvc","","33.000","Đã bán 10k+","",""
"https://shopee.vn/S%E1%BB%89-50-D%C3%A2y-Tua-Rua-Hoa-Sen-hai-m%E1%BA%B7t-ng%E1%BB%8Dc-b%E1%BB%99i-tr%E1%BA%AFng-treo-trang-tr%C3%AD-tua-rua-c%E1%BB%95-trang-tam-sinh-tam-th%E1%BA%BF-i.97892008.27562587248?extraParams=%7B%22display_model_id%22%3A277141095996%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mbop6qttl7riec_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-47%","Sỉ 50 Dây Tua Rua Hoa Sen hai mặt ngọc bội trắng treo trang trí, tua rua cổ trang tam sinh tam thế","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","100.000","Đã bán 70k+","10% Giảm",""
"https://shopee.vn/T%C3%BAi-%C4%91eo-ch%C3%A9o-kep-n%C3%A1ch-ch%E1%BA%A5t-da-m%E1%BB%81m-ng%C4%83n-r%E1%BB%99ng-d%C3%A3i-vyshop-1023-i.395368081.15994733798?extraParams=%7B%22display_model_id%22%3A107690212449%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-22110-fyso3f5yoljv06_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-46%","Túi đeo chéo kep nách chất da mềm ngăn rộng dãi vyshop 1023","","58.999","Đã bán 10k+","","Rẻ Vô Địch"
"https://shopee.vn/1T%E1%BA%A5m-nh%E1%BB%B1a-canvas-n%E1%BA%B9p-t%C3%BAi-x%C3%A1ch-i.420008.7355352527?extraParams=%7B%22display_model_id%22%3A51232763533%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/7c60dea0e5533e1b60bb1c0bd529fa30_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","1Tấm nhựa canvas nẹp túi xách","","19.000","Đã bán 30k+","",""
"https://shopee.vn/T%C3%BAi-tote-2-l%E1%BB%9Bp-v%E1%BA%A3i-canvas-%C4%91%E1%BB%B1ng-%C4%91%E1%BB%93-%C4%91i-h%E1%BB%8Dc-c%E1%BB%A1-l%E1%BB%9Bn-%C4%91%E1%BB%B1ng-v%E1%BB%ABa-laptop-phong-c%C3%A1ch-ulzzang-gi%C3%A1-r%E1%BA%BB-i.178471663.7407211420?extraParams=%7B%22display_model_id%22%3A204118172025%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mardxi2yuwgnfb_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4e4msq1vr2a","-2%","Túi tote 2 lớp vải canvas đựng đồ đi học cỡ lớn đựng vừa laptop phong cách ulzzang giá rẻ","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","57.000","Đã bán 70k+","Giảm 5k₫",""
"https://shopee.vn/BALO-H%E1%BB%98P-T%C3%9AI-N%E1%BA%AEP-MTKV-BL41-mang-%C4%91i-h%E1%BB%8Dc-i.20008079.18761847852?extraParams=%7B%22display_model_id%22%3A203163907720%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-22110-i53q7markrjv2b_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-40%","BALO HỘP TÚI NẮP - MTKV - BL41 mang đi học","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","55.200","Đã bán 10k+","",""
"https://shopee.vn/-FREESHIP-SHIP-HO%E1%BA%A2-T%E1%BB%90C-T%C3%BAi-C%C3%B3i-MINI-VINTAGE-Ph%E1%BB%A5-Ki%E1%BB%87n-CH%E1%BB%A4P-%E1%BA%A2NH-%C4%90i-Du-L%E1%BB%8Bch-%C4%90i-Bi%E1%BB%83n-i.63165003.17357320076?extraParams=%7B%22display_model_id%22%3A231648081425%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/d199ab3bcbd2ee1c66e946cc11391a1c_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","","[FREESHIP-SHIP HOẢ TỐC]Túi Cói MINI VINTAGE Phụ Kiện CHỤP ẢNH, Đi Du Lịch, Đi Biển","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","25.000","Đã bán 10k+","",""
"https://shopee.vn/(110gram)-Kem-Lau-Ch%C3%B9i-%C4%90a-N%C4%83ng-Th%C3%A1i-Lan-(T%C3%BAi-x%C3%A1ch-gi%C3%A0y-d%C3%A9p..v..v..)-(1104)-i.29538542.1216354341?extraParams=%7B%22display_model_id%22%3A3422008664%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lnjwp3r3elbu1c_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","(110gram) Kem Lau Chùi Đa Năng Thái Lan (Túi xách,giày dép..v..v..) (1104)","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","48.000","Đã bán 20k+","",""
"https://shopee.vn/T%C3%BAi-x%C3%A1ch-n%E1%BB%AF-%C4%91eo-ch%C3%A9o-t%C3%BAi-%C4%91eo-vai-classic-th%C3%AAu-tr%E1%BA%A7n-ch%E1%BB%89-%C4%91i-ch%C6%A1i-phong-c%C3%A1ch-%C4%91%C6%A1n-gi%E1%BA%A3n-PK-106-i.173083569.16917590153?extraParams=%7B%22display_model_id%22%3A28609227365%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mbmbcvnosgz85f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-27%","Túi xách nữ đeo chéo, túi đeo vai classic thêu trần chỉ đi chơi phong cách đơn giản PK 106","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","72.000","Đã bán 20k+","","Rẻ Vô Địch"
"https://shopee.vn/V%C3%AD-n%E1%BB%AF-ng%E1%BA%AFn-g%E1%BA%ADp-3-mini-cute-c%E1%BA%A7m-tay-nhi%E1%BB%81u-ng%C4%83n-gi%C3%A1-r%E1%BA%BB-nh%E1%BB%8F-g%E1%BB%8Dn-b%E1%BB%8F-t%C3%BAi-th%E1%BB%9Di-trang-h%C3%A0n-qu%E1%BB%91c-VN400-i.55849425.22720585503?extraParams=%7B%22display_model_id%22%3A197328872610%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lw8i7s2j0dzvd3_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-24%","Ví nữ ngắn gập 3 mini cute cầm tay nhiều ngăn giá rẻ nhỏ gọn bỏ túi thời trang hàn quốc VN400","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","18.950","Đã bán 30k+","","Rẻ Vô Địch"
"https://shopee.vn/FEELING%E2%9C%85%C4%91a%CC%82%CC%80u-khoa%CC%81-ke%CC%81o-Da%CC%82y-Ke%CC%81o-Tu%CC%81i-Xa%CC%81ch-Kh%C3%B3a-K%C3%A9o-Kim-Lo%E1%BA%A1i-C%C3%B3-Th%E1%BB%83-Th%C3%A1o-R%E1%BB%9Di-Th%E1%BB%9Di-Trang-Thay-Th%E1%BA%BF-Cho-Qu%E1%BA%A7n-%C3%81o-T%C3%BAi-X%C3%A1ch-i.849163366.21763741581?extraParams=%7B%22display_model_id%22%3A156297579230%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-7rbk0-lncn4bv3ub7m82_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-7%","FEELING✅đầu khoá kéo,Dây Kéo Túi Xách,Khóa Kéo Kim Loại Có Thể Tháo Rời Thời Trang Thay Thế Cho Quần Áo / Túi Xách","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","6.536","Đã bán 30k+","",""
"https://shopee.vn/-Gi%C3%A1-s%E1%BB%89-T%C3%BAi-v%E1%BA%A3i-b%E1%BB%91-T%C3%BAi-v%E1%BA%A3i-Canvas-tr%C6%A1n-M%C3%A0u-Be-M%C3%A0u-%C4%90en-kh%C3%B4ng-kh%C3%B3a-k%C3%A9o-i.14742808.11804071468?extraParams=%7B%22display_model_id%22%3A231699681230%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lna8fzjmuzu5b7_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-5%","[Giá sỉ] Túi vải bố, Túi vải Canvas trơn Màu Be - Màu Đen không khóa kéo","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","19.950","Đã bán 10k+","",""
"https://shopee.vn/T%C3%BAi-v%E1%BA%A3i-canvas-%C4%91eo-vai-gi%C3%A1-r%E1%BA%BB-%C4%91%E1%BB%B1ng-%C4%91%E1%BB%93-th%E1%BB%9Di-trang-H%C3%A0n-Qu%E1%BB%91c-TV28-i.55849425.2598257724?extraParams=%7B%22display_model_id%22%3A36137088618%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/d4116194571ad7643bf7c718b46fa98d_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","Túi vải canvas đeo vai giá rẻ đựng đồ thời trang Hàn Quốc TV28","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","25.000","Đã bán 20k+","",""
"https://shopee.vn/T%C3%BAi-d%C3%A2y-r%C3%BAt-GOJO-Hanfu-T%C3%BAi-x%C3%A1ch-hoa-th%C3%AAu-l%C3%A1-l%E1%BB%A5a-Satin-T%C3%BAi-trang-%C4%91i%E1%BB%83m-m%E1%BB%B9-ph%E1%BA%A9m-phong-c%C3%A1ch-d%C3%A2n-t%E1%BB%99c-ng%E1%BB%8Dt-ng%C3%A0o-T%C3%BAi-%C4%91%E1%BB%B1ng-%C4%91%E1%BB%93-%C4%83n-tr%C6%B0a-V%C3%AD-nh%E1%BB%8F-V%C3%AD-n%E1%BB%AF-b%C3%A9-g%C3%A1i-i.1230255169.24934029760?extraParams=%7B%22display_model_id%22%3A205270280406%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-7rdws-ly7oit34o8z8af_tn.webp","","-21%","Túi dây rút GOJO Hanfu, Túi xách hoa thêu lá lụa Satin, Túi trang điểm mỹ phẩm phong cách dân tộc ngọt ngào Túi đựng đồ ăn trưa Ví nhỏ Ví nữ / bé gái","","38.394","Đã bán 10k+","",""
"https://shopee.vn/T%C3%BAi-%C4%91%E1%BB%B1ng-m%E1%BB%B9-ph%E1%BA%A9m-du-l%E1%BB%8Bch-PU-m%E1%BB%9D-dung-t%C3%ADch-l%E1%BB%9Bn-D%E1%BB%A5ng-c%E1%BB%A5-v%E1%BB%87-sinh-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-%C4%91%E1%BB%83-b%C6%A1i-l%E1%BB%99i-tr%C3%AAn-b%C3%A3i-bi%E1%BB%83n-i.196261835.25326756125?extraParams=%7B%22display_model_id%22%3A250718204450%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-8225o-mhowkp1t6eip28_tn.webp","","-1%","Túi đựng mỹ phẩm du lịch PU mờ dung tích lớn Dụng cụ vệ sinh chống nước để bơi lội trên bãi biển","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mfjl4hy7rsi3b3","52.920","Đã bán 300k+","",""
"https://shopee.vn/T%C3%BAi-x%C3%A1ch-n%E1%BB%AF-t%C3%BAi-x%C3%A1ch-hai-quai-c%E1%BA%A7m-tay-%C4%91eo-ch%C3%A9o-tho%E1%BA%A3i-m%C3%A1i-phong-c%C3%A1ch-h%C3%A0n-qu%E1%BB%91c-c%E1%BB%B1c-xinh-TD28-i.120950544.13230988503?extraParams=%7B%22display_model_id%22%3A85382182056%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/157953f268103818eda05d08672c8f21_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-38%","Túi xách nữ , túi xách hai quai cầm tay đeo chéo thoải mái phong cách hàn quốc cực xinh TD28","","55.000","Đã bán 50k+","8?.??1₫ 1.2 lúc 00:00 Th02 1",""
"https://shopee.vn/-Gi%C3%A1-s%E1%BB%89-T%C3%BAi-v%E1%BA%A3i-b%E1%BB%91-T%C3%BAi-v%E1%BA%A3i-Canvas-tr%C6%A1n-m%C3%A0u-kem-kh%C3%B4ng-kh%C3%B3a-k%C3%A9o-i.14742808.3873079219?extraParams=%7B%22display_model_id%22%3A212041494535%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/sg-11134201-22100-htnwe4i5d7ivd6_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-5%","[Giá sỉ] Túi vải bố, Túi vải Canvas trơn màu kem không khóa kéo","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","21.850","Đã bán 40k+","",""
"https://shopee.vn/-TR%E1%BB%A2-GI%C3%81-T%C3%BAi-%C4%91eo-ch%C3%A9o-th%E1%BB%9Di-trang-cho-nam-v%C3%A0-n%E1%BB%AF-ki%E1%BB%83u-m%E1%BB%9Bi-ch%E1%BB%AF-DEAVU.196-i.23261275.9303258566?extraParams=%7B%22display_model_id%22%3A42398328733%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/c2e4ec07c69de8e59016ffab2e928baa_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","[TRỢ GIÁ] Túi đeo chéo thời trang cho nam và nữ kiểu mới chữ DEAVU.196","","50.000","Đã bán 10k+","",""
"https://shopee.vn/V%C3%AD-n%E1%BB%AF-mini-LESAC-Poppie-Wallet-i.156771885.40807029019?extraParams=%7B%22display_model_id%22%3A290596483844%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mdmm3jmjbbn09e_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","-2%","Ví nữ mini LESAC Poppie Wallet","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mfjl4hy7rsi3b3","142.100","Đã bán 10k+","","Rẻ Vô Địch"
"https://shopee.vn/T%C3%BAi-%C4%90eo-Ch%C3%A9o-Canvas-C%E1%BB%A1-L%E1%BB%9Bn-Th%E1%BB%9Di-Trang-H%C3%A0n-Qu%E1%BB%91c-H%E1%BB%8Dc-Sinh-Sinh-Vi%C3%AAn-%C4%90i-H%E1%BB%8Dc-%C4%90i-Ch%C6%A1i-i.46844480.6269045180?extraParams=%7B%22display_model_id%22%3A131029440498%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-maxqizi03wshc7_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-8%","Túi Đeo Chéo Canvas Cỡ Lớn Thời Trang Hàn Quốc Học Sinh Sinh Viên Đi Học , Đi Chơi","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","69.000","Đã bán 100k+","",""
