"contents href","inset-y-0 src","w-full src","absolute","line-clamp-2","mr-0 src","font-medium","truncate 2","truncate 3"
"https://shopee.vn/Tai-Nghe-Bluetooth-Kh%C3%B4ng-D%C3%A2y-Cao-C%E1%BA%A5p-%C4%90%E1%BB%8Bnh-V%E1%BB%8B-%C4%90%E1%BB%95i-T%C3%AAn-T%E1%BB%B1-%C4%90%E1%BB%99ng-K%E1%BA%BFt-N%E1%BB%91i-C%E1%BA%A3m-%E1%BB%A8ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.482629203.29960947067?extraParams=%7B%22display_model_id%22%3A243132223458%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m8dmrcv4o40493_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Tai Nghe Bluetooth Không Dây Cao Cấp Định Vị Đổi Tên Tự Động Kết Nối Cảm Ứng,Bảo Hành 12 Tháng","","279.000","Đã bán 10k+",""
"https://shopee.vn/M%C3%A1y-tr%E1%BB%A3-gi%E1%BA%A3ng-KAW-K800-k%C3%A8m-mic-c%C3%A0i-%C4%91%E1%BA%A7u-kh%C3%B4ng-d%C3%A2y-h%E1%BB%97-tr%E1%BB%A3-b%E1%BA%A3o-h%C3%A0nh-i.541608989.18086366654?extraParams=%7B%22display_model_id%22%3A222341954261%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m8vao39fvts2e2_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-22%","Máy trợ giảng KAW K800, kèm mic cài đầu không dây - hỗ trợ bảo hành","","931.000","Đã bán 723","Giảm 5k₫"
"https://shopee.vn/LOA-BLUETOOTH-X-TRE.ME-3.-Si%C3%AAu-Bass-Nghe-Nh%E1%BA%A1c-Hay-Bass-Tr%E1%BA%A7m-D%C3%B9ng-%C4%90%C6%B0%E1%BB%A3c-Usb-Th%E1%BA%BB-Nh%E1%BB%9B-%C4%90a-c%E1%BB%95ng-ti%E1%BB%87n-l%E1%BB%A3i-i.531449201.22749617796?extraParams=%7B%22display_model_id%22%3A360474965039%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mjtnvwtgszr582_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","LOA BLUETOOTH  X TRE.ME 3. Siêu Bass Nghe Nhạc Hay Bass Trầm Dùng Được Usb Thẻ Nhớ, Đa cổng tiện lợi","","319.000","Đã bán 4k+","Giảm 9k₫"
"https://shopee.vn/Loa-Karaoke-Bluetooth-M72-K%C3%A8m-2-Micro-Phi%C3%AAn-B%E1%BA%A3n-M%E1%BB%9Bi-Nh%E1%BA%A5t-%C3%82m-Thanh-S%E1%BB%91ng-%C4%90%E1%BB%99ng-Bass-C%E1%BB%B1c-C%C4%83ng-2Good-i.741155619.27008402692?extraParams=%7B%22display_model_id%22%3A118584332925%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mfcymonuae4rf8_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-25%","Loa Karaoke Bluetooth M72 Kèm 2 Micro, Phiên Bản Mới Nhất, Âm Thanh Sống Động, Bass Cực Căng 2Good","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","899.000","Đã bán 400k+",""
"https://shopee.vn/Micro-Thu-%C3%82m-L%E1%BB%8Dc-ti%E1%BA%BFng-%E1%BB%93n-Bluetooh-Kh%C3%B4ng-D%C3%A2y-C%C3%A0i-%C3%81o-pin-tr%C3%A2u-thu-%C3%A2m-xa-tr%C3%AAn-20m-i.718213326.26200338195?extraParams=%7B%22display_model_id%22%3A305014176565%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m88h72l315z647_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-40%","Micro Thu Âm Lọc tiếng ồn, Bluetooh Không Dây Cài Áo, pin trâu thu âm xa trên 20m","","183.000","Đã bán 4k+","Giảm 10k₫"
"https://shopee.vn/Loa-bluetooth-kh%C3%B4ng-d%C3%A2y-l%E1%BA%ADp-ph%C6%B0%C6%A1ng-H8-mini-c%E1%BA%A7m-tay-c%C3%B4ng-su%E1%BA%A5t-l%E1%BB%9Bn-%C3%A2m-thanh-hay-led-nh%C3%A1y-theo-nh%E1%BA%A1c-REMI-OFFICIAL-i.740144125.24826385591?extraParams=%7B%22display_model_id%22%3A286844337523%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mfczuwdopfrec3_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-28%","Loa bluetooth không dây lập phương H8 mini cầm tay công suất lớn, âm thanh hay, led nháy theo nhạc- REMI OFFICIAL","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","129.000","Đã bán 90k+",""
"https://shopee.vn/N%C3%A2ng-Ti%E1%BA%BFng-%C3%82m-Thanh-TD-Acoustic-CB900-Premium-Bass-Treble-%C3%82m-S%E1%BA%AFc-Ch%E1%BA%AFc-S%C3%A1ng-Bluetooth-i.1338292898.27560519803?extraParams=%7B%22display_model_id%22%3A139090408369%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lzw696529q5d35_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-24%","Nâng Tiếng Âm Thanh TD Acoustic CB900 Premium, Bass, Treble, Âm Sắc Chắc Sáng, Bluetooth","","1.180.000","Đã bán 10k+",""
"https://shopee.vn/Loa-Bluetooth-M18-C%C3%B4ng-Su%E1%BA%A5t-L%E1%BB%9Bn-Bass-Si%C3%AAu-Tr%E1%BA%A7m-Loa-Di-%C4%90%E1%BB%99ng-C%E1%BA%A7m-Tay-Cao-C%E1%BA%A5p-i.741155619.29157825404?extraParams=%7B%22display_model_id%22%3A223979378001%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m603f2hprf3q2c_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-22%","Loa Bluetooth M18 Công Suất Lớn Bass Siêu Trầm Loa Di Động Cầm Tay Cao Cấp","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","350.000","Đã bán 400k+",""
"https://shopee.vn/B%E1%BB%99-Micro-Kh%C3%B4ng-D%C3%A2y-K%C3%A8m-%C4%90%E1%BA%A7u-Thu-Cao-C%E1%BA%A5p-KAW-K9000-%C3%82m-Thanh-Ch%C3%A2n-Th%E1%BB%B1c-M%C3%A0n-H%C3%ACnh-LED-Ch%E1%BB%91ng-Tr%C6%B0%E1%BB%A3t-i.978971831.18191353533?extraParams=%7B%22display_model_id%22%3A128077953959%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mho9oo1uqpzca1_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-30%","Bộ Micro Không Dây Kèm Đầu Thu Cao Cấp KAW K9000, Âm Thanh Chân Thực, Màn Hình LED, Chống Trượt","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","2.734.000","Đã bán 20k+",""
"https://shopee.vn/Micro-Kh%C3%B4ng-D%C3%A2y-TDX-Acoustic-D-999-Karaoke-Gia-%C4%90%C3%ACnh-Ch%E1%BB%91ng-H%C3%BA-H%C3%A1t-Nh%E1%BA%B9-M%E1%BB%9Bi-2026-i.1338292898.26858674649?extraParams=%7B%22display_model_id%22%3A207860311356%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mifc8gpkybr505_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-19%","Micro Không Dây TDX Acoustic D-999 | Karaoke Gia Đình, Chống Hú, Hát Nhẹ, Mới 2026","","1.700.000","Đã bán 10k+",""
"https://shopee.vn/Loa-Bluetooth-M72-Pro-C%C3%B3-S%E1%BA%B5n-2-Micro-Kh%C3%B4ng-D%C3%A2y-H%C3%A1t-Karaoke-Nghe-Nh%E1%BA%A1c-Bass-C%E1%BB%B1c-%C4%90%E1%BB%89nh-%C4%90%E1%BB%9Di-M%E1%BB%9Bi-2025-i.727268676.22178415635?extraParams=%7B%22display_model_id%22%3A234596168341%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mg2k93qh5yq55b_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-25%","Loa Bluetooth M72 Pro Có Sẵn 2 Micro Không Dây Hát Karaoke Nghe Nhạc Bass Cực Đỉnh Đời Mới 2025","","899.000","Đã bán 954",""
"https://shopee.vn/M%C3%A1y-tr%E1%BB%A3-gi%E1%BA%A3ng-KAW-K800-Zansong-M80-k%C3%A8m-mic-c%C3%A0i-%C4%91%E1%BA%A7u-kh%C3%B4ng-d%C3%A2y-h%E1%BB%97-tr%E1%BB%A3-b%E1%BA%A3o-h%C3%A0nh-i.919735353.23181641158?extraParams=%7B%22display_model_id%22%3A410179461909%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-megp20qpo3d178_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","Máy trợ giảng KAW K800, Zansong M80, kèm mic cài đầu không dây - hỗ trợ bảo hành","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","543.000","Đã bán 30k+","7% Giảm"
"https://shopee.vn/Loa-bluetooth-Glass-5-Bass-m%E1%BA%A1nh-c%C3%B4ng-su%E1%BA%A5t-30W-si%C3%AAu-tr%E1%BA%A7m-thi%E1%BA%BFt-k%E1%BA%BF-trong-su%E1%BB%91t-sang-tr%E1%BB%8Dng-i.725784848.25353366328?extraParams=%7B%22display_model_id%22%3A415270997689%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mi1bj924dw5c90_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","Loa bluetooth Glass 5 Bass mạnh, công suất 30W siêu trầm, thiết kế trong suốt sang trọng","","582.500","Đã bán 5k+",""
"https://shopee.vn/Loa-Bluetooth-V1-Trong-Su%E1%BB%91t-LED-RGB-loa-kh%C3%B4ng-d%C3%A2y-%C4%91%E1%BB%83-b%C3%A0n-decor-b%C3%A0n-l%C3%A0m-vi%E1%BB%87c-Tech-Giant-Official-i.661879986.24178753440?extraParams=%7B%22display_model_id%22%3A167182370387%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m9wfvzr2u8a65a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-39%","Loa Bluetooth V1 Trong Suốt LED RGB, loa không dây để bàn, decor bàn làm việc - Tech Giant Official","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","152.000","Đã bán 313",""
"https://shopee.vn/Loa-tr%E1%BB%A3-gi%E1%BA%A3ng-kh%C3%B4ng-d%C3%A2y-KAW-m%C3%A1y-h%E1%BB%97-tr%E1%BB%A3-gi%E1%BA%A3ng-d%E1%BA%A1y-cho-gi%C3%A1o-vi%C3%AAn-h%C6%B0%E1%BB%9Bng-d%E1%BA%ABn-vi%C3%AAn-b%E1%BA%A3o-h%C3%A0nh-12-th%C3%A1ng-i.391822974.23461172469?extraParams=%7B%22display_model_id%22%3A128797278261%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mjff8swdc1l1a2_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-19%","Loa trợ giảng không dây KAW, máy hỗ trợ giảng dạy cho giáo viên hướng dẫn viên bảo hành 12 tháng","","929.000","Đã bán 10k+","Giảm 5k₫"
"https://shopee.vn/B%E1%BB%99-micro-kh%C3%B4ng-d%C3%A2y-k%C3%A8m-%C4%91%E1%BA%A7u-thu-KAW-K-9000-%C3%82m-thanh-ch%C3%A2n-th%E1%BB%B1c-cao-c%E1%BA%A5p-b%E1%BA%AFt-ti%E1%BA%BFng-nh%E1%BA%A1y-H%E1%BB%97-tr%E1%BB%A3-b%E1%BA%A3o-h%C3%A0nh-i.921489752.23152427034?extraParams=%7B%22display_model_id%22%3A350187932836%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mgouvk0gdyiw84_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","Bộ micro không dây kèm đầu thu KAW K-9000 - Âm thanh chân thực, cao cấp, bắt tiếng nhạy- Hỗ trợ bảo hành","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","2.734.000","Đã bán 44","Giảm 5k₫"
"https://shopee.vn/M%C3%A1y-tr%E1%BB%A3-gi%E1%BA%A3ng-c%C3%B3-d%C3%A2y-KAW-K88-t%E1%BA%B7ng-k%C3%A8m-mic-c%C3%B3-d%C3%A2y-Pin-tr%C3%A2u-nh%E1%BB%8F-g%E1%BB%8Dn-%C3%A2m-thanh-l%E1%BB%9Bn-ph%C3%B2ng-h%E1%BB%8Dp-100-ng%C6%B0%E1%BB%9Di-i.919735353.22934462331?extraParams=%7B%22display_model_id%22%3A267186790572%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mf0w67vbint997_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","Máy trợ giảng có dây KAW K88 tặng kèm mic có dây, Pin trâu, nhỏ gọn, âm thanh lớn - phòng họp 100 người","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","543.000","Đã bán 70k+","7% Giảm"
"https://shopee.vn/Loa-bluetooth-Pro-10-kh%C3%B4ng-c%E1%BA%A7m-tay-c%C3%B4ng-xu%E1%BA%A5t-30W-%C3%A2m-thanh-tr%E1%BA%A7m-%E1%BA%A5m-bass-c%C4%83ng-REMI-OFFICIAL-i.740144125.24926382417?extraParams=%7B%22display_model_id%22%3A395059430912%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mfy6u2kc2txkff_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-29%","Loa bluetooth Pro 10 không cầm tay công xuất 30W, âm thanh trầm ấm, bass căng REMI OFFICIAL","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","499.000","Đã bán 165",""
"https://shopee.vn/B%E1%BB%99-2-micro-kh%C3%B4ng-d%C3%A2y-%C4%91a-n%C4%83ng-Max-56-h%C3%BAt-%C3%A2m-t%E1%BB%91t-h%E1%BA%A1n-ch%E1%BA%BF-h%C3%BA-r%C3%ADt-s%E1%BB%AD-d%E1%BB%A5ng-pin-s%E1%BA%A1c-m%C3%A0n-h%C3%ACnh-LCD-hi%E1%BB%83n-th%E1%BB%8B-t%E1%BA%A7n-s%E1%BB%91-i.373395447.22118173253?extraParams=%7B%22display_model_id%22%3A187831252762%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-m01e3t919wun76_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Bộ 2 micro không dây đa năng Max 56 hút âm tốt hạn chế hú rít sử dụng pin sạc, màn hình LCD hiển thị tần số","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","2.218.000","Đã bán 967","Giảm 5k₫"
"https://shopee.vn/B%E1%BB%99-micro-kh%C3%B4ng-d%C3%A2y-k%C3%A8m-%C4%91%E1%BA%A7u-thu-cao-c%E1%BA%A5p-KAW-K9000-C%C3%B4ng-ngh%E1%BB%87-%C3%A2m-thanh-ch%C3%A2n-th%E1%BB%B1c-M%C3%A0n-h%C3%ACnh-LED-i.919735353.25454636157?extraParams=%7B%22display_model_id%22%3A385179572616%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lsdmkbl3e0exc4_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","Bộ micro không dây kèm đầu thu cao cấp KAW-K9000 - Công nghệ âm thanh chân thực, Màn hình LED","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","2.734.000","Đã bán 5k+","7% Giảm"
"https://shopee.vn/Loa-Bluetooth-K3-Bass-M%E1%BA%A1nh-%C3%82m-Thanh-C%E1%BB%B1c-Hay-Bluetooth-5.2-Th%E1%BA%BF-H%E1%BB%87-M%E1%BB%9Bi-Thi%E1%BA%BFt-K%E1%BA%BF-C%E1%BB%B1c-%C4%90%E1%BA%B9p-D%E1%BB%85-S%E1%BB%AD-D%E1%BB%A5ng-i.656994507.20093328862?extraParams=%7B%22display_model_id%22%3A320298628619%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mi9qb38n6br568_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Loa Bluetooth K3 Bass Mạnh, Âm Thanh Cực Hay, Bluetooth 5.2 Thế Hệ Mới, Thiết Kế Cực Đẹp, Dễ Sử Dụng","","600.000","Đã bán 100k+",""
"https://shopee.vn/Loa-Bluetooth-W3-15W-%E2%80%93-Bass-C%C4%83ng-2-Loa-LED-S%E1%BB%91ng-%C4%90%E1%BB%99ng-Theo-Nh%E1%BA%A1c-%E2%80%93-Pin-Nghe-L%C3%A2u-12H-1992_onikume-i.659625711.29052247999?extraParams=%7B%22display_model_id%22%3A251035794162%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mdeb1ze4s9ek81_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-19%","Loa Bluetooth W3 15W – Bass Căng, 2 Loa LED Sống Động Theo Nhạc – Pin Nghe Lâu 12H | 1992_onikume","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","677.500","Đã bán 20k+","Giảm 7k₫"
"https://shopee.vn/Loa-Bluetooth-W3-Bass-C%C4%83ng-2-Loa-K%C3%A8m-%C4%90%C3%A8n-Leb-%C4%90a-M%C3%A0u-C%C3%B4ngSu%E1%BA%A5t-15W-Pin-Tr%C3%A2u15H-%C3%82m-Thanh-S%E1%BB%91ng-%C4%90%E1%BB%99ng-i.294612581.25732257696?extraParams=%7B%22display_model_id%22%3A272115833939%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mi1ftol4efwi1a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-44%","Loa Bluetooth W3 Bass Căng 2 Loa Kèm Đèn Leb Đa Màu, CôngSuất 15W, Pin Trâu15H, Âm Thanh Sống Động","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","677.500","Đã bán 10k+","Giảm 7k₫"
"https://shopee.vn/Micro-Karaoke-Bluetooth-SD-18-SD-17-Cho-M%E1%BB%8Di-Lo%E1%BA%A1i-Thi%E1%BA%BFt-B%E1%BB%8B-Prami-i.623306666.20086962381?extraParams=%7B%22display_model_id%22%3A243403212200%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lvzrleoilc619f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-40%","Micro Karaoke Bluetooth SD 18/ SD 17 Cho Mọi Loại Thiết Bị - Prami","","565.000","Đã bán 10k+",""
"https://shopee.vn/Micro-Kh%C3%B4ng-D%C3%A2y-Max-39-Micro-Karaoke-%C4%90a-N%C4%83ng-Chuy%C3%AAn-D%E1%BB%A5ng-H%C3%BAt-%C3%82m-Ch%E1%BB%91ng-H%C3%BA-t%E1%BB%91t-H%C3%A1t-Karaoke-C%E1%BB%B1c-Hay-i.293063665.24216384916?extraParams=%7B%22display_model_id%22%3A255626937536%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-ma0tx6z2f1ga1a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Micro Không Dây Max-39, Micro Karaoke Đa Năng Chuyên Dụng Hút Âm, Chống Hú tốt, Hát Karaoke Cực Hay","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","932.000","Đã bán 30k+","6% Giảm"
"https://shopee.vn/Loa-Bluetooth-M18-C%C3%B4ng-Su%E1%BA%A5t-L%E1%BB%9Bn-Bass-Si%C3%AAu-Tr%E1%BA%A7m-Loa-Di-%C4%90%E1%BB%99ng-C%E1%BA%A7m-Tay-Cao-C%E1%BA%A5p-PKMALL-i.1491330759.26382656920?extraParams=%7B%22display_model_id%22%3A227663448675%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mfbi70k46wwd57_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-35%","Loa Bluetooth M18 Công Suất Lớn Bass Siêu Trầm Loa Di Động Cầm Tay Cao Cấp PKMALL","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","555.000","Đã bán 30k+",""
"https://shopee.vn/Micro-Kh%C3%B4ng-D%C3%A2y-%C4%90a-N%C4%83ng-SHUE-SL980-Ch%E1%BA%A5t-%C3%82m-Nh%E1%BA%B9-Si%C3%AAu-S%C3%A1ng-Thu-V%C3%A0-L%E1%BB%8Dc-%C3%82m-T%E1%BB%91t-Ch%E1%BB%91ng-H%C3%BA-Ch%E1%BB%91ng-Nhi%E1%BB%85u-i.1265000682.28705112833?extraParams=%7B%22display_model_id%22%3A315445854768%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mjkthvgj52ps94_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-10%","Micro Không Dây Đa Năng SHUE SL980, Chất Âm Nhẹ, Siêu Sáng, Thu Và Lọc Âm Tốt, Chống Hú,Chống Nhiễu","","989.100","Đã bán 70",""
"https://shopee.vn/Loa-Bluetooth-P19-Pro-Xtreme-PRAMI-4-%C3%A2m-bass-si%C3%AAu-%C4%91%E1%BB%89nh-%C3%A2m-thanh-c%E1%BB%B1c-hay-PRAMI034-PRAMI035-i.418699893.12927913160?extraParams=%7B%22display_model_id%22%3A280020318561%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m4zku5knw76f66_tn.webp","","-8%","Loa Bluetooth P19 Pro, Xtreme PRAMI 4 âm bass siêu đỉnh, âm thanh cực hay PRAMI034,PRAMI035","","429.000","Đã bán 80k+",""
"https://shopee.vn/Loa-Bluetooth-karaoke-M2006-k%C3%A8m-v%E1%BB%9Bi-2-micro-kh%C3%B4ng-d%C3%A2ych%C3%ADnh-h%C3%A3ng-thi%E1%BA%BFt-k%E1%BA%BF-nh%E1%BB%8F-g%E1%BB%8Dn-i.76448301.29956516672?extraParams=%7B%22display_model_id%22%3A187701819918%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mjg2ng7abwna7e_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-29%","Loa Bluetooth karaoke M2006 kèm với 2 micro không dâychính hãng thiết kế nhỏ gọn","","599.800","Đã bán 229",""
"https://shopee.vn/Loa-Bluetooth-Boombox-4-Thi%E1%BA%BFt-K%E1%BA%BF-Full-Led-M%E1%BB%9Bi-Nh%E1%BA%A5t-2024-C%C3%B4ng-Su%E1%BA%A5t-C%E1%BB%B1c-Kh%E1%BB%A7ng-B%E1%BA%A3o-H%C3%A0nh-1-%C4%90%E1%BB%95i-1-i.501540263.25671908655?extraParams=%7B%22display_model_id%22%3A208312267875%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-ltkigew9jmkt8d_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-11%","Loa Bluetooth Boombox 4, Thiết Kế Full Led Mới Nhất 2024, Công Suất Cực Khủng, Bảo Hành 1 Đổi 1","","619.000","Đã bán 353","2% Giảm"
"https://shopee.vn/Micro-Kh%C3%B4ng-D%C3%A2y-Shure-UR-19S-C%E1%BA%A3m-Bi%E1%BA%BFn-T%E1%BB%B1-Ng%E1%BA%AFt-Ch%E1%BB%91ng-H%C3%BA-R%C3%ADt-Tuy%E1%BB%87t-%C4%90%E1%BB%91i-H%C3%A1t-N%E1%BB%8Bnh-Gi%E1%BB%8Dng-Mic-Kh%E1%BB%8Fe-i.1338292898.29308558629?extraParams=%7B%22display_model_id%22%3A233297163991%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lz765um0ccb1a2_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Micro Không Dây Shure UR-19S, Cảm Biến Tự Ngắt, Chống Hú Rít Tuyệt Đối, Hát Nịnh Giọng, Mic Khỏe","","2.100.000","Đã bán 10k+",""
"https://shopee.vn/Micro-karaoke-bluetooth-B%E1%BB%99-2-mic-h%C3%A1t-Karaoke-KAW-Max-56-%C3%A2m-thanh-chu%E1%BA%A9n-pin-s%E1%BA%A1c-ch%E1%BB%91ng-h%C3%BA-t%E1%BB%91t-i.957960945.18882770041?extraParams=%7B%22display_model_id%22%3A147203060979%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mcu4ncq8uon3e0_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-30%","Micro karaoke bluetooth Bộ 2 mic hát Karaoke KAW / Max 56 âm thanh chuẩn, pin sạc, chống hú tốt","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","1.538.000","Đã bán 10k+","Giảm 5k₫"
"https://shopee.vn/M%C3%A1y-tr%E1%BB%A3-gi%E1%BA%A3ng-kh%C3%B4ng-d%C3%A2y-KAW-t%E1%BA%B7ng-k%C3%A8m-2-m%C3%ADc-Pin-tr%C3%A2u-nh%E1%BB%8F-g%E1%BB%8Dn-%C3%A2m-thanh-l%E1%BB%9Bn-ph%C3%B2ng-h%E1%BB%8Dp-100-ng%C6%B0%E1%BB%9Di-i.226626294.17097806546?extraParams=%7B%22display_model_id%22%3A197411889186%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m19pucu706qkc8_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-34%","Máy trợ giảng không dây KAW tặng kèm 2 míc, Pin trâu, nhỏ gọn, âm thanh lớn - phòng họp 100 người","","743.000","Đã bán 278",""
