"contents href","inset-y-0 src","w-full src","absolute","line-clamp-2","mr-0 src","font-medium","truncate","p-px src","km:text-[0","truncate 3"
"https://shopee.vn/L%C6%B0%E1%BB%A3c-%C4%90i%E1%BB%87n-Ch%E1%BA%A3i-T%C3%B3c-T%E1%BA%A1o-Ki%E1%BB%83u-LUXE-Ki%C3%AAm-M%C3%A1y-U%E1%BB%91n-Du%E1%BB%97i-%C3%89p-T%C3%B3c-BEAUTY_COMESTIC-i.622424721.24452251936?extraParams=%7B%22display_model_id%22%3A197224906310%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lw431z866kex0d_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-20%","Lược Điện Chải Tóc Tạo Kiểu - LUXE - Kiêm Máy Uốn - Duỗi - Ép Tóc BEAUTY_COMESTIC","","127.200","Đã bán 574","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/Kem-n%E1%BB%81n-BB-LUXE-kem-che-khuy%E1%BA%BFt-%C4%91i%E1%BB%83m-d%C6%B0%E1%BB%A1ng-%E1%BA%A9m-cho-da-trang-%C4%91i%E1%BB%83m-i.622424721.22987366284?extraParams=%7B%22display_model_id%22%3A158692309061%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lpg80lu15e8rcf_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-35%","Kem nền BB - LUXE - kem che khuyết điểm - dưỡng ẩm cho da trang điểm","","75.000","Đã bán 966","","",""
"https://shopee.vn/Ph%E1%BA%A5n-ph%E1%BB%A7-ki%E1%BB%81m-d%E1%BA%A7u-PERFECT-DIARY-ch%E1%BB%91ng-th%E1%BA%A5m-n%C6%B0%E1%BB%9Bc-ki%E1%BB%83m-so%C3%A1t-d%E1%BA%A7u-l%C3%AAn-%C4%91%E1%BA%BFn-12h-v%E1%BB%9Bi-3-m%C3%A0u-t%C3%B9y-ch%E1%BB%8Dn-7g-i.277411443.6953971095?extraParams=%7B%22display_model_id%22%3A24950426916%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/cn-11134207-820l4-mipdo02aiwp362_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-51%","Phấn phủ kiềm dầu PERFECT DIARY chống thấm nước kiểm soát dầu lên đến 12h với 3 màu tùy chọn 7g","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","251.900","Đã bán 400k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đã bán 6",""
"https://shopee.vn/M%C3%A1y-C%E1%BA%A1o-R%C3%A2u-9D-%C4%90a-N%C4%83ng-3-L%C6%B0%E1%BB%A1i-K%C3%A9p-4-%C4%90%E1%BA%A7u-H%C3%A0ng-Cao-C%E1%BA%A5p-IP-X7-Kh%C3%A1ng-N%C6%B0%E1%BB%9Bc-i.718578899.29207012866?extraParams=%7B%22display_model_id%22%3A224587593499%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mfxjzkck5afi17_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-21%","Máy Cạo Râu 9D Đa Năng 3 Lưỡi Kép 4 Đầu Hàng Cao Cấp IP X7 Kháng Nước","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","198.000","Đã bán 400","","",""
"https://shopee.vn/M%C3%A1y-du%E1%BB%97i-t%C3%B3c-mini-KEMEI-ch%C3%ADnh-h%C3%A3ng-m%C3%A1y-t%E1%BA%A1o-ki%E1%BB%83u-%C3%A9p-l%C3%A0-th%E1%BA%B3ng-t%C3%B3c-m%C3%A1y-d%E1%BA%ADp-x%C3%B9-b%E1%BA%A5m-m%C3%A8-l%C3%A0m-ph%E1%BB%93ng-t%C3%B3c-%C4%91a-n%C4%83ng-4-m%E1%BB%A9c-nhi%E1%BB%87t-i.910325302.24633792757?extraParams=%7B%22display_model_id%22%3A69798100731%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lyg9bn2bncm970_tn.webp","","-31%","Máy duỗi tóc mini KEMEI chính hãng, máy tạo kiểu ép là thẳng tóc, máy dập xù, bấm mè, làm phồng tóc, đa năng 4 mức nhiệt","","131.000","Đã bán 263","","",""
"https://shopee.vn/D%E1%BA%A7u-G%E1%BB%99i-M%E1%BB%8Dc-T%C3%B3c-Gi%E1%BA%A3m-G%C3%A0u-D%E1%BA%A7u-G%E1%BB%99i-K%C3%ADch-Th%C3%ADch-M%E1%BB%8Dc-T%C3%B3c-Gi%E1%BA%A3m-N%E1%BA%A5m-Ng%E1%BB%A9a-B%E1%BA%A3o-V%C3%AA-Nang-T%C3%B3c-Ch%E1%BA%AFc-Kh%E1%BB%8Fe-M%C6%B0%E1%BB%A3t-i.1331843550.27810208891?extraParams=%7B%22display_model_id%22%3A215447754181%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mc7gj2buo89h41_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-49%","Dầu Gội Mọc Tóc Giảm Gàu, Dầu Gội  Kích Thích Mọc Tóc, Giảm Nấm Ngứa, Bảo Vê Nang Tóc Chắc Khỏe Mượt","","95.000","Đã bán 200k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/Kem-D%C6%B0%E1%BB%A1ng-Tr%E1%BA%AFng-Gi%E1%BA%A3m-Th%C3%A2m-N%C3%A1ch-Gluta-Milk-Th%C3%A1i-Lan-MUA-(1-H%C5%A8-T%E1%BA%B6NG-1-TU%C3%9DP)-i.1141207547.27763347959?extraParams=%7B%22display_model_id%22%3A185457647032%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mjuw8p4orsaqdb_tn.webp","","-51%","Kem Dưỡng Trắng Giảm Thâm Nách Gluta Milk Thái Lan MUA (1 HŨ TẶNG 1 TUÝP)","","75.000","Đã bán 138","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/Kem-ch%E1%BB%91ng-n%E1%BA%AFng-BIGOO-SPF60-80ml-H%C3%A0n-Qu%E1%BB%91c-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-KYK-i.1059989316.21994108680?extraParams=%7B%22display_model_id%22%3A59460738457%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lmxh36zm3opr14_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-15%","Kem chống nắng BIGOO SPF60 80ml Hàn Quốc - Hàng Chính Hãng - KYK","","127.000","Đã bán 437","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy","Giảm 3k₫"
"https://shopee.vn/D%E1%BA%A7u-G%E1%BB%99i-Th%E1%BA%A3o-M%E1%BB%99c-Hoa-C%C3%BAc-C%C3%B4-%C4%90%E1%BA%B7c-500ml-M%E1%BB%9Bi-Ra.-Ph%E1%BB%A5c-H%E1%BB%93i-Nu%C3%B4i-D%C6%B0%E1%BB%A1ng-Cho-T%C3%B3c-Kh%C3%B4-X%C6%A1-Ch%E1%BA%BB-Ng%E1%BB%8Dn-Hay-D%C3%B9ng-Ho%C3%A1-Ch%E1%BA%A5t-i.10103101.28156350415?extraParams=%7B%22display_model_id%22%3A176655541212%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-ly6rupuazqg150_tn.webp","","-39%","Dầu Gội Thảo Mộc Hoa Cúc Cô Đặc - 500ml Mới Ra. Phục Hồi Nuôi Dưỡng Cho Tóc Khô Xơ Chẻ Ngọn Hay Dùng Hoá Chất","","135.000","Đã bán 30k+","","",""
"https://shopee.vn/Son-Kem-Black-Rouge-Double-Layer-Over-Velvet-Ver-3-i.1367490537.26162955836?extraParams=%7B%22display_model_id%22%3A395292808104%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mi79cgy2nv9k69_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Son Kem Black Rouge Double Layer Over Velvet Ver 3","","105.500","Đã bán 300k+","","",""
"https://shopee.vn/M%C3%A1y-L%C3%A0-T%C3%B3c-Du%E1%BB%97i-T%C3%B3c-4-N%E1%BA%A5c-Nhi%E1%BB%87t-B%E1%BA%A3n-Pro-Size-To-KEMEI-PRO_KM329-M%C3%A1y-t%E1%BA%A1o-ki%E1%BB%83u-t%C3%B3c-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-New-i.530321532.23537032803?extraParams=%7B%22display_model_id%22%3A221412856930%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mghu4gfiwg7jae_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-19%","Máy Là Tóc Duỗi Tóc 4 Nấc Nhiệt Bản Pro Size To KEMEI PRO_KM329 - Máy tạo kiểu tóc, Bảo Hành 12 Tháng New","","153.000","Đã bán 32","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/N%C6%B0%E1%BB%9Bc-T%E1%BA%A9y-Trang-Bioderma-Crealine-H2O-Ph%C3%A1p-M%E1%BA%ABu-M%E1%BB%9Bi-500ml-Ph%C3%B9-H%E1%BB%A3p-M%E1%BB%8Di-Lo%E1%BA%A1i-Da-thailan.cosmetic-i.902872517.25872325211?extraParams=%7B%22display_model_id%22%3A223316389061%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-ltnp4mlrqyoa11_tn.webp","","-38%","Nước Tẩy Trang Bioderma Crealine H2O Pháp Mẫu Mới, 500ml Phù Hợp Mọi Loại Da - thailan.cosmetic","","249.000","Đã bán 2k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/Kem-%C4%91%C3%A1nh-r%C4%83ng-cho-r%C4%83ng-ch%E1%BA%AFc-kh%E1%BB%8Fe-lo%E1%BA%A1i-b%E1%BB%8F-vy-khu%E1%BA%A9n-kh%C3%B4ng-g%C3%A2y-e-bu%E1%BB%91t-ph%C3%B9-h%E1%BB%A3-v%E1%BB%9Bi-m%E1%BB%8Di-lo%E1%BA%A1i-r%C4%83ng-i.541614267.20085709721?extraParams=%7B%22display_model_id%22%3A266554065922%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mesqsyelf11ibe_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-28%","Kem đánh răng cho răng chắc khỏe loại bỏ vy khuẩn không gây e buốt phù hợ với mọi loại răng","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","145.000","Đã bán 188","","","10% Giảm"
"https://shopee.vn/B%C3%BAt-K%E1%BA%BB-M%E1%BA%AFt-Ng%C3%B4i-Sao-LUXE-M%C3%A0u-%C4%90en-S%E1%BA%AFc-N%C3%A9t-L%C3%A2u-Tr%C3%B4i-v%C3%A0-Kh%C3%B4ng-Lem-Ch%C3%ADnh-H%C3%A3ng-Lameila-LUXE016-i.623252880.22687814200?extraParams=%7B%22display_model_id%22%3A166256368835%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lykdsdc2ilvx43_tn.webp","","","Bút Kẻ Mắt Ngôi Sao LUXE - Màu Đen Sắc Nét, Lâu Trôi và Không Lem, Chính Hãng Lameila - LUXE016","","129.000","Đã bán 10k+","","",""
"https://shopee.vn/Serum-ng%E1%BB%ABa-m%E1%BB%A5n-s%C3%A1ng-da-m%E1%BB%9D-th%C3%A2m-se-kh%C3%ADt-Gi%E1%BA%A3m-m%E1%BB%A5n-The-Ordinary-Niacinamide-10-Zinc-1-30ml-hot-i.1322488631.29706830204?extraParams=%7B%22display_model_id%22%3A306960444409%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mgj1hipv30g87f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-26%","Serum ngừa mụn, sáng da,mờ thâm, se khít, Giảm mụn The Ordinary Niacinamide 10% + Zinc 1% - 30ml hot","","199.060","Đã bán 1k+","","","10% Giảm"
"https://shopee.vn/M%C3%A1y-u%E1%BB%91n-t%C3%B3c-xo%C4%83n-t%E1%BB%B1-%C4%91%E1%BB%99ng-l%C3%A0m-xo%C4%83n-%C4%91i%E1%BB%81u-ch%E1%BB%89nh-4-b%C3%A1nh-r%C4%83ng-%C4%91%C6%B0%E1%BB%9Dng-k%C3%ADnh-28mm-32mm-ch%E1%BA%A5t-li%E1%BB%87u-g%E1%BB%91m-s%E1%BB%A9-b%E1%BA%A3o-h%C3%A0nh-12-th%C3%A1ng--i.716959454.29405257458?extraParams=%7B%22display_model_id%22%3A297096913426%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m6rs1jr8mv8h9e_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Máy uốn tóc xoăn tự động làm xoăn,điều chỉnh 4 bánh răng,đường kính 28mm,32mm chất liệu gốm sứ [bảo hành 12 tháng]","","255.000","Đã bán 400k+","","",""
"https://shopee.vn/M%C3%A1y-S%E1%BA%A5y-T%C3%B3c-Ion-%C3%82m-MEGUN-2-Chi%E1%BB%81u-N%C3%B3ng-L%E1%BA%A1nh-T%E1%BB%91c-%C4%90%E1%BB%99-Quay-110.000-V%C3%B2ng-Ph%C3%BAt-C%C3%B3-3-Ch%E1%BA%BF-%C4%90%E1%BB%99-S%E1%BA%A5y-i.1340549526.26160260323?extraParams=%7B%22display_model_id%22%3A380155676101%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mib2p7jzlama6e_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-25%","Máy Sấy Tóc Ion Âm MEGUN 2 Chiều Nóng Lạnh, Tốc Độ Quay 110.000 Vòng/Phút, Có 3 Chế Độ Sấy","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","339.000","Đã bán 70k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/Kem-D%C6%B0%E1%BB%A1ng-Tr%E1%BA%AFng-Da-M%E1%BA%B7t-Ng%C3%A0y-v%C3%A0-%C4%90%C3%AAm-YOCOCI-White-Perfect-Face-Cream-Day-Night-20g-i.794444336.21911543134?extraParams=%7B%22display_model_id%22%3A226700954067%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mg8xws8x0kcp46_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","Kem Dưỡng Trắng Da Mặt Ngày và Đêm YOCOCI White Perfect Face Cream Day Night 20g","","198.000","Đã bán 30k+","","","Giảm 5k₫"
"https://shopee.vn/Tinh-Ch%E1%BA%A5t-D%C6%B0%E1%BB%A1ng-D%C3%A0i-Mi-Cong-D%C3%A0y-Mi-BIOAQUA-H%E1%BB%97-Tr%E1%BB%A3-M%E1%BB%8Dc-D%C3%A0i-Mi-M%C3%A0y-Ph%E1%BB%A5c-H%E1%BB%93i-Mi-Cong-V%C3%BAt-Ch%E1%BA%AFc-Kh%E1%BB%8Fe-i.1331843550.26610203555?extraParams=%7B%22display_model_id%22%3A241743511021%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mc7gjtngotzpda_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-36%","Tinh Chất Dưỡng Dài Mi Cong & Dày Mi BIOAQUA, Hỗ Trợ Mọc Dài Mi & Mày Phục Hồi Mi Cong Vút Chắc Khỏe","","95.000","Đã bán 30k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/B%C3%BAt-k%E1%BA%BB-m%E1%BA%AFt-v%E1%BB%8F-b%C3%BAt-h%C3%ACnh-ng%C3%B4i-sao-l%C3%B4ng-v%C5%A9-n%C3%A9t-k%E1%BA%BB-si%C3%AAu-%C4%91%E1%BA%B9p-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-nhanh-kh%C3%B4-LUXE016-LUXE017-i.193627553.22784910893?extraParams=%7B%22display_model_id%22%3A250417120902%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lykc4hzyl9hpfd_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-47%","Bút kẻ mắt - vỏ bút hình ngôi sao / lông vũ - nét kẻ siêu đẹp - chống nước nhanh khô - LUXE016, LUXE017","","52.000","Đã bán 5k+","","",""
"https://shopee.vn/S%E1%BB%AFa-d%C6%B0%E1%BB%A1ng-th%E1%BB%83-tr%E1%BA%AFng-da-Snail-Gold-Arbutin-Mix-Berry-Body-Lotion-Precious-Skin-d%C6%B0%E1%BB%A1ng-tr%E1%BA%AFng-da-500ml-i.1322488631.28256827487?extraParams=%7B%22display_model_id%22%3A248854603432%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mgj1u0qk4mq466_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-20%","Sữa dưỡng thể trắng da Snail Gold Arbutin Mix Berry Body Lotion Precious Skin dưỡng trắng da  500ml","","151.200","Đã bán 340","","","10% Giảm"
"https://shopee.vn/M%C3%A1y-Du%E1%BB%97i-T%C3%B3c-Mini-GONA-L%C3%A0m-ph%E1%BB%93ng-T%C3%B3c-Mini-LUXE030-i.136581338.24410876039?extraParams=%7B%22display_model_id%22%3A241140191121%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-ltnwluwqfhu5d4_tn.webp","","","Máy Duỗi Tóc Mini - GONA - Làm phồng Tóc Mini LUXE030","","149.000","Đã bán 10k+","","",""
"https://shopee.vn/M%C3%A1y-c%E1%BA%A1o-r%C3%A2u-Enchen-K8-%C4%91%E1%BA%A7u-c%E1%BA%A1o-2D-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-18-l%C6%B0%E1%BB%A1i-dao-t%E1%BB%B1-m%C3%A0i-pin-d%C3%B9ng-%C4%91%E1%BA%BFn-60-ng%C3%A0y-BH-12-th%C3%A1ng-i.662623558.25177338632?extraParams=%7B%22display_model_id%22%3A290907678078%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mcs065v1hwfvc9_tn.webp","","-39%","Máy cạo râu Enchen K8 đầu cạo 2D chống nước, 18 lưỡi dao tự mài, pin dùng đến 60 ngày - BH 12 tháng","","245.000","Đã bán 4k+","","",""
"https://shopee.vn/Mi%E1%BA%BFng-D%C3%A1n-Ng%E1%BA%A3i-C%E1%BB%A9u-Tri%E1%BB%87u-L%E1%BB%99-T%C6%B0-Th%E1%BA%A3o-M%E1%BB%99c-Gi%E1%BA%A3m-V%C3%B9ng-B%E1%BB%A5ng-Gi%C3%BAp-Gi%E1%BB%AF-%E1%BA%A4m-H%E1%BB%97-Tr%E1%BB%A3-Th%E1%BA%A3i-%C4%90%E1%BB%99c-T%E1%BB%B1-Nhi%C3%AAn-Ch%C4%83m-S%C3%B3c-S%E1%BB%A9c-Kh%E1%BB%8Fe.-i.662959067.27908715787?extraParams=%7B%22display_model_id%22%3A157439736172%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-minvtsz0kh6u72_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-41%","Miếng Dán Ngải Cứu Triệu Lộ Tư Thảo Mộc Giảm Vùng Bụng Giúp Giữ Ấm Hỗ Trợ Thải Độc Tự Nhiên Chăm Sóc Sức Khỏe.","","78.000","Đã bán 300k+","","",""
"https://shopee.vn/M%E1%BA%B7t-N%E1%BA%A1-Ng%E1%BB%A7-D%C6%B0%E1%BB%A1ng-%E1%BA%A8m-Laneige-Water-Sleeping-Mask-EX-70ml-MMA-i.1057712340.29811340790?extraParams=%7B%22display_model_id%22%3A251755264900%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m0jjaswkx9f184_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-24%","Mặt Nạ Ngủ Dưỡng Ẩm Laneige Water Sleeping Mask EX 70ml - MMA","","227.000","Đã bán 300k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy","Giảm 3k₫"
"https://shopee.vn/T%C4%83m-n%C6%B0%E1%BB%9Bc-c%E1%BA%A7m-tay-KAW-300ml-D%E1%BB%85-d%C3%A0ng-v%E1%BB%87-sinh-r%C4%83ng-mi%E1%BB%87ng-H%C3%A0ng-b%E1%BA%A3o-h%C3%A0nh-ch%C3%ADnh-h%C3%A3ng-i.541569965.24452032184?extraParams=%7B%22display_model_id%22%3A176245323102%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m8d7jlehoadj16_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-31%","Tăm nước cầm tay KAW 300ml, Dễ dàng vệ sinh răng miệng, Hàng bảo hành chính hãng","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","511.000","Đã bán 20k+","","","5% Giảm"
"https://shopee.vn/X%E1%BB%8Bt-ch%E1%BB%91ng-n%E1%BA%AFng-tr%E1%BA%AFng-da-Sun-Screen-V7-n%C3%A2ng-tone-ch%E1%BB%91ng-n%C6%B0%E1%BB%9Bc-kh%C3%B4ng-b%E1%BA%BFt-d%C3%ADnh-SPF50-KYK-i.1059989316.22657668051?extraParams=%7B%22display_model_id%22%3A129058616670%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lmxh36zm9azj75_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-32%","Xịt chống nắng trắng da Sun Screen V7 nâng tone chống nước không bết dính SPF50 - KYK","","137.000","Đã bán 188","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy","Giảm 3k₫"
"https://shopee.vn/B%C3%BAt-nh%C5%A9-ph%E1%BA%A5n-m%E1%BA%AFt-ph%E1%BA%A5n-m%E1%BA%AFt-trang-%C4%91i%E1%BB%83m-nhi%E1%BB%81u-tone-m%C3%A0u-LUXE029-i.193627553.23887048201?extraParams=%7B%22display_model_id%22%3A250417090816%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lykcem01x0o19d_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-34%","Bút nhũ phấn mắt - phấn mắt trang điểm - nhiều tone màu  - LUXE029","","65.000","Đã bán 5k+","","",""
"https://shopee.vn/M%C3%A1y-u%E1%BB%91n-xo%C4%83n-t%E1%BB%B1-%C4%91%E1%BB%99ng-m%C3%A1y-u%E1%BB%91n-t%C3%B3c-t%E1%BB%B1-%C4%91%E1%BB%99ng-m%C3%A1y-l%C3%A0m-xo%C4%83n-Yohiiso-32mm-g%E1%BB%91m-Tourmaline-b%E1%BA%A3o-v%E1%BB%87-t%C3%B3c-U3-i.724813738.27104886483?extraParams=%7B%22display_model_id%22%3A440024935113%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mi87e58zcpok1e_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Máy uốn xoăn tự động, máy uốn tóc tự động, máy làm xoăn Yohiiso 32mm gốm Tourmaline bảo vệ tóc - U3","","255.000","Đã bán 100k+","","",""
"https://shopee.vn/Son-kem-b%C3%B9n-m%C3%B4i-l%C3%AC-AKF-M%E1%BB%81m-M%E1%BB%8Bn-Nh%C6%B0-Nhung-T%E1%BB%B1-Nhi%C3%AAn-L%C3%A2u-Tr%C3%B4i-3g-LUXE114-i.193627553.20693482687?extraParams=%7B%22display_model_id%22%3A187204844730%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mate7ybbfqafe5_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-24%","Son kem bùn môi lì AKF Mềm Mịn Như Nhung Tự Nhiên Lâu Trôi 3g - LUXE114","","99.000","Đã bán 481","","",""
"https://shopee.vn/%C4%90ai-Massage-gi%E1%BA%A3m-m%E1%BB%A1-b%E1%BB%A5ng-M%C3%A1y-Massage-rung-n%C3%B3ng-gi%E1%BA%A3m-m%E1%BB%A1-to%C3%A0n-th%C3%A2n-hi%E1%BB%87u-qu%E1%BA%A3-Vibro-Shape-i.1305988899.25938600620?extraParams=%7B%22display_model_id%22%3A410426820801%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mjf8qtgr3htxa4_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-21%","Đai Massage giảm mỡ bụng , Máy Massage rung nóng giảm mỡ toàn thân hiệu quả Vibro Shape","","475.000","Đã bán 300k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy","Giảm 5k₫"
"https://shopee.vn/B%E1%BB%99-%C4%91%C3%B4i-d%E1%BA%A7u-g%E1%BB%99i-x%E1%BA%A3-LalaHome-Ng%C4%83n-ng%E1%BB%ABa-g%C3%A0u-r%E1%BB%A5ng-gi%C3%BAp-t%C3%B3c-ch%E1%BA%AFc-kh%E1%BB%8Fe-su%C3%B4n-m%C6%B0%E1%BB%A3t-Chai-500ml-i.1112884052.23464207567?extraParams=%7B%22display_model_id%22%3A240546150011%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m9lcywytyelqeb_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-20%","Bộ đôi dầu gội xả LalaHome - Ngăn ngừa gàu, rụng, giúp tóc chắc khỏe, suôn mượt - Chai 500ml","","180.000","Đã bán 90k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
