"contents href","inset-y-0 src","w-full src","absolute","line-clamp-2","mr-0 src","font-medium","truncate 2","p-px src","km:text-[0","truncate 3"
"https://shopee.vn/D%E1%BB%A5ng-c%E1%BB%A5-l%E1%BA%A5y-r%C3%A1y-tai-c%C3%B3-g%E1%BA%AFn-camera-n%E1%BB%99i-soi-%C4%91a-n%C4%83ng-h%C3%ACnh-%E1%BA%A3nh-s%E1%BA%AFc-n%C3%A9t-b%E1%BA%A3o-h%C3%A0nh-12-th%C3%A1ng-i.1255721444.29557983718?extraParams=%7B%22display_model_id%22%3A280439965791%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mh73w69h79ce16_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Dụng cụ lấy ráy tai có gắn camera nội soi đa năng hình ảnh sắc nét bảo hành 12 tháng","","169.000","Đã bán 659","","",""
"https://shopee.vn/M%C3%A1y-Massage-%C4%90%E1%BA%A5m-L%C6%B0ng-Vai-C%E1%BB%95-G%C3%A1y-KAW-%C4%90ai-Massage-C%E1%BB%95-Vai-G%C3%A1y-Gi%E1%BA%A3m-M%E1%BB%87t-M%E1%BB%8Fi-C%C4%83ng-Th%E1%BA%B3ng-i.718466031.26150194375?extraParams=%7B%22display_model_id%22%3A310278997878%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lvlhwqbh7xjlb5_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-50%","Máy Massage Đấm Lưng Vai Cổ Gáy KAW, Đai Massage Cổ Vai Gáy Giảm Mệt Mỏi Căng Thẳng","","246.000","Đã bán 615","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/G%E1%BB%91i-Massage-H%E1%BB%93ng-Ngo%E1%BA%A1i-8-Bi-2-Chi%E1%BB%81u-Cao-C%E1%BA%A5p-M%C3%A1y-G%E1%BB%91i-M%C3%A1t-Xa-C%E1%BB%95-Vai-G%C3%A1y-Ch%C3%ADnh-H%C3%A3ng-C%C3%B4ng-Ngh%E1%BB%87-Nh%E1%BA%ADt-B%E1%BA%A3n-GMX4-i.663821509.17842092104?extraParams=%7B%22display_model_id%22%3A129228710218%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m7t8qcwaxpc376_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-1%","Gối Massage Hồng Ngoại 8 Bi 2 Chiều Cao Cấp - Máy, Gối Mát Xa Cổ Vai Gáy Chính Hãng Công Nghệ Nhật Bản - GMX4","","295.000","Đã bán 100k+","","",""
"https://shopee.vn/D%E1%BB%A5ng-C%E1%BB%A5-L%E1%BA%A5y-R%C3%A1y-Tai-C%C3%B3-G%E1%BA%AFn-Camera-N%E1%BB%99i-Soi-Full-HD-%C4%90a-N%C4%83ng-H%C3%ACnh-%E1%BA%A2nh-S%E1%BA%AFc-N%C3%A9t-Pin-S%E1%BA%A1c-Nhanh-i.541584385.24914014763?extraParams=%7B%22display_model_id%22%3A290067296992%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mc7loqzkhfpx86_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Dụng Cụ Lấy Ráy Tai  Có Gắn Camera Nội Soi Full HD Đa Năng Hình Ảnh Sắc Nét Pin Sạc Nhanh","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","199.000","Đã bán 50k+","","","Giảm 18k₫"
"https://shopee.vn/M%C3%A1y-Massage-C%E1%BB%95-Vai-G%C3%A1y-6D-METIS-Gi%E1%BA%A3m-%C4%90au-M%E1%BB%8Fi-Vai-G%C3%A1y-M%C3%A1y-Massage-Th%C3%B4ng-Minh-C%E1%BA%A3i-Thi%E1%BB%87n-S%E1%BB%A9c-Kh%E1%BB%8Fe-Gi%C3%BAp-Th%C6%B0-Gi%C3%A3n-i.541665853.28360063353?extraParams=%7B%22display_model_id%22%3A226744464007%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lzv8z3hwqrf1b2_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-30%","Máy Massage Cổ Vai Gáy 6D METIS Giảm Đau Mỏi Vai Gáy Máy Massage Thông Minh Cải Thiện Sức Khỏe Giúp Thư Giãn","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","329.000","Đã bán 57","","","Giảm 25k₫"
"https://shopee.vn/G%E1%BB%91i-K%C3%AA-%C4%90%E1%BA%A7u-T%C3%ADch-H%E1%BB%A3p-Massage-V%C3%A0-Ch%C6%B0%E1%BB%9Dm-N%C3%B3ng-K%C3%AA-C%E1%BB%95-Gi%E1%BA%A3m-%C4%90au-M%C3%B5i-C%E1%BB%95-Vai-G%C3%A1y-(-didooglt-)-i.1109535898.24906585921?extraParams=%7B%22display_model_id%22%3A250172670358%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m1cms3u4xtss3e_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs40liesmpza4","-30%","Gối Kê Đầu Tích Hợp Massage Và Chườm Nóng Kê Cổ Giảm Đau Mõi Cổ Vai Gáy ( didooglt )","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","349.000","Đã bán 994","","",""
"https://shopee.vn/M%C3%A1y-massage-c%E1%BB%95-vai-g%C3%A1y-th%C3%B4ng-minh-c%E1%BA%A3i-thi%E1%BB%87n-s%E1%BB%A9c-kh%E1%BB%8Fe-combo-ch%C6%B0%E1%BB%9Dm-%E1%BA%A5m-gi%E1%BA%A3m-m%E1%BB%87t-m%E1%BB%8Fi-gi%C3%BAp-th%C6%B0-gi%C3%A3n-tho%E1%BA%A3i-m%C3%A1i-i.1332152803.26858979654?extraParams=%7B%22display_model_id%22%3A108703609683%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mfhr7sevcqhb51_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-18%","Máy massage cổ vai gáy thông minh cải thiện sức khỏe, combo chườm ấm giảm mệt mỏi giúp thư giãn thoải mái","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","329.000","Đã bán 90k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/B%E1%BB%99-gi%C3%A1c-h%C6%A1i-kh%C3%B4ng-d%C3%B9ng-l%E1%BB%ADa-KAW-24-c%E1%BB%91c-an-to%C3%A0n-b%E1%BA%A3o-h%C3%A0nh-ch%C3%ADnh-h%C3%A3ng-i.541597026.23958983694?extraParams=%7B%22display_model_id%22%3A224031844004%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mapft2y3fe815f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-45%","Bộ giác hơi không dùng lửa KAW 24 cốc, an toàn, bảo hành chính hãng","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","166.000","Đã bán 50k+","","","Giảm 5k₫"
"https://shopee.vn/C%C3%A2n-%C4%90i%E1%BB%87n-T%E1%BB%AD-S%E1%BB%A9c-Kh%E1%BB%8Fe-KAW-Ph%C3%A2n-T%C3%ADch-Ch%E1%BB%89-S%E1%BB%91-C%C6%A1-Th%E1%BB%83-K%E1%BA%BFt-N%E1%BB%91i-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Qua-Bluetooth-i.541418850.25515369284?extraParams=%7B%22display_model_id%22%3A128884373516%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mjxwjjou2k1y56_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-35%","Cân Điện Tử Sức Khỏe KAW, Phân Tích Chỉ Số Cơ Thể, Kết Nối Điện Thoại Qua Bluetooth","","229.000","Đã bán 10k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy","Giảm 5k₫"
"https://shopee.vn/M%C3%A1y-Massage-C%E1%BB%95-Vai-G%C3%A1y-Gi%E1%BA%A3m-%C4%90au-M%E1%BB%8Fi-Vai-G%C3%A1y-M%C3%A1y-M%C3%A1t-Xa-C%E1%BB%95-Vai-G%C3%A1y-%C4%90%C3%A8n-H%E1%BB%93ng-Ngo%E1%BA%A1i-M%C3%B4-Ph%E1%BB%8Fng-Tay-Ng%C6%B0%E1%BB%9Di-Xoa-B%C3%B3p-i.529512544.23490244110?extraParams=%7B%22display_model_id%22%3A233185398602%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mgrti4x3v9cca5_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-33%","Máy Massage Cổ Vai Gáy Giảm Đau Mỏi Vai Gáy, Máy Mát Xa Cổ Vai Gáy Đèn Hồng Ngoại Mô Phỏng Tay Người Xoa Bóp","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","329.000","Đã bán 562","","",""
"https://shopee.vn/M%C3%A1y-massage-c%E1%BB%95-vai-g%C3%A1y-KANIC-6d-gi%E1%BA%A3m-%C4%91au-m%E1%BB%8Fi-vai-g%C3%A1y-m%C3%A1y-massage-th%C6%B0-gi%C3%A3n-th%C3%B4ng-minh-c%E1%BA%A3i-thi%E1%BB%87n-s%E1%BB%A9c-kh%E1%BB%8Fe-i.1332152803.29359470484?extraParams=%7B%22display_model_id%22%3A233244883059%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m0lej1hyrze5ef_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-6%","Máy massage cổ vai gáy KANIC 6d giảm đau mỏi vai gáy, máy massage thư giãn thông minh cải thiện sức khỏe","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","442.000","Đã bán 191","","","Giảm 23k₫"
"https://shopee.vn/G%E1%BB%91i-Massage-C%E1%BB%95-Vai-G%C3%A1y-Body-M%C3%A1y-Massage-Ho%CC%82%CC%80ng-Ngoa%CC%A3i-20-Bi-Cao-C%E1%BA%A5p-H%E1%BB%97-Tr%E1%BB%A3-M%C3%A1t-Xa-To%C3%A0n-Th%C3%A2n-Hi%E1%BB%87u-Qu%E1%BA%A3-G3-i.130158819.17398561568?extraParams=%7B%22display_model_id%22%3A184522255942%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mgiukhji4u8ec5_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-26%","Gối Massage Cổ Vai Gáy Body, Máy Massage Hồng Ngoại 20 Bi Cao Cấp Hỗ Trợ Mát Xa Toàn Thân Hiệu Quả - G3","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","295.000","Đã bán 60k+","","",""
"https://shopee.vn/B%E1%BB%99-C%E1%BB%91c-Gi%C3%A1c-H%C6%A1i-KAW-Kh%C3%B4ng-D%C3%B9ng-L%E1%BB%ADa-Chu%E1%BA%A9n-SPA-Nh%E1%BB%B1a-Nguy%C3%AAn-Sinh-An-To%C3%A0n-Khi-S%E1%BB%AD-D%E1%BB%A5ng-L%E1%BB%96I-1-%C4%90%E1%BB%94I-1-i.294838722.22955581545?extraParams=%7B%22display_model_id%22%3A295143899389%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lsycdkgx6bic6b_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-41%","Bộ Cốc Giác Hơi KAW Không Dùng Lửa - Chuẩn SPA, Nhựa Nguyên Sinh An Toàn Khi Sử Dụng-LỖI 1 ĐỔI 1","","88.000","Đã bán 577","","","Giảm 5k₫"
"https://shopee.vn/H%C3%A0-th%E1%BB%A7-%C3%B4-m%E1%BA%ADt-ong-r%E1%BB%ABng-1kg-Vi%C3%AAn-h%C3%A0-th%E1%BB%A7-%C3%B4-gi%E1%BA%A3m-t%C3%B3c-b%E1%BA%A1c-k%C3%ADch-th%C3%ADch-m%E1%BB%8Dc-t%C3%B3c-i.733044730.29811912319?extraParams=%7B%22display_model_id%22%3A89078967539%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134201-7ras8-m0e67v25ur5958_tn.webp","","-25%","Hà thủ ô mật ong rừng 1kg , Viên hà thủ ô giảm tóc bạc, kích thích mọc tóc","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","135.000","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/Bao-cao-su-Feelex-superthin-si%C3%AAu-m%E1%BB%8Fng-nhi%E1%BB%81u-gel-b%C3%B4i-tr%C6%A1n-nhi%E1%BB%81u-m%C3%B9i-h%C6%B0%C6%A1ng-h%E1%BB%99p-30-bcs-i.763275998.20400581639?extraParams=%7B%22display_model_id%22%3A128025346396%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-miv8op8ijnk4b2_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-25%","Bao cao su Feelex superthin siêu mỏng, nhiều gel bôi trơn, nhiều mùi hương - hộp 30 bcs","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","209.000","Đã bán 70k+","","","Giảm 15k₫"
"https://shopee.vn/%C4%90ai-massage-KAW-%C4%91%E1%BA%A5m-l%C6%B0ng-vai-c%E1%BB%95-g%C3%A1y-to%C3%A0n-th%C3%A2n-W-808-gi%E1%BA%A3m-%C4%91au-nh%E1%BB%A9c-m%E1%BB%87t-m%E1%BB%8Fi-tho%E1%BA%A3i-m%C3%A1i-khi-s%E1%BB%AD-d%E1%BB%A5ng-i.543677229.25713753428?extraParams=%7B%22display_model_id%22%3A241659635618%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mekyhz336oea90_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-35%","Đai massage KAW đấm lưng vai cổ gáy toàn thân W-808 giảm đau nhức mệt mỏi, thoải mái khi sử dụng","","230.000","Đã bán 1k+","","",""
"https://shopee.vn/Combo-G%E1%BB%91i-v%C3%A0-Th%E1%BA%A3m-Ng%E1%BA%A3i-C%E1%BB%A9u-Th%E1%BB%8Bnh-An-Cao-C%E1%BA%A5p-%E2%80%93-%C4%90%E1%BB%87m-S%C6%B0%E1%BB%9Fi-Ng%E1%BA%A3i-C%E1%BB%A9u-%C4%90%C3%B4ng-Y-Th%E1%BA%A3i-%C4%90i%E1%BB%87n-B%E1%BA%A3o-V%E1%BB%87-S%E1%BB%A9c-Kh%E1%BB%8Fe-Ng%C6%B0%E1%BB%9Di-D%C3%B9ng-i.1342442924.29323203858?extraParams=%7B%22display_model_id%22%3A282078254691%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mj95bdiogmwz8a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-52%","Combo Gối và Thảm Ngải Cứu Thịnh An Cao Cấp – Đệm Sưởi Ngải Cứu Đông Y Thải Điện, Bảo Vệ Sức Khỏe Người Dùng","","179.000","Đã bán 200k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy","Giảm 5k₫"
"https://shopee.vn/B%E1%BB%99-gi%C3%A1c-h%C6%A1i-ch%C3%A2n-kh%C3%B4ng-Kh%C3%B4ng-D%C3%B9ng-L%E1%BB%ADa-KAW-24-C%E1%BB%91c-Nh%E1%BB%B1a-Nguy%C3%AAn-Sinh-Tinh-Khi%E1%BA%BFt-An-To%C3%A0n-Tuy%E1%BB%87t-%C4%90%E1%BB%91i-i.541620823.25477843427?extraParams=%7B%22display_model_id%22%3A233700316134%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lz8gq0qky3kx3c_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-36%","Bộ giác hơi chân không Không Dùng Lửa KAW 24 Cốc, Nhựa Nguyên Sinh Tinh Khiết, An Toàn Tuyệt Đối","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","88.000","Đã bán 30k+","","","Giảm 5k₫"
"https://shopee.vn/M%C3%A1y-Massage-Ch%C3%A2n-B%E1%BA%A5m-Huy%E1%BB%87t-3D-Cao-C%E1%BA%A5p-M%C3%A1y-M%C3%A1t-Xoa-B%C3%B3p-B%C3%A0n-Ch%C3%A2n-B%E1%BA%AFp-Ch%C3%A2n-T%E1%BB%B1-%C4%90%E1%BB%99ng-Ch%C6%B0%E1%BB%9Dm-N%C3%B3ng-H%E1%BB%93ng-Ngo%E1%BA%A1i-C%C3%B3-%C4%90i%E1%BB%81u-Khi%E1%BB%83n-i.1298876860.29005461290?extraParams=%7B%22display_model_id%22%3A320393240016%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mgrsnfje8wem7f_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-35%","Máy Massage Chân Bấm Huyệt 3D Cao Cấp - Máy Mát Xoa Bóp Bàn Chân, Bắp Chân Tự Động, Chườm Nóng Hồng Ngoại Có Điều Khiển","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","420.000","Đã bán 6k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy","Giảm 2k₫"
"https://shopee.vn/B%E1%BB%99-Gi%C3%A1c-H%C6%A1i-Kh%C3%B4ng-D%C3%B9ng-L%E1%BB%ADa-KAW-24-M%C3%B3n-D%E1%BB%A5ng-C%E1%BB%A5-H%C3%BAt-Ch%C3%A2n-Kh%C3%B4ng-Th%E1%BA%A3i-%C4%90%E1%BB%99c-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.541542774.22262020027?extraParams=%7B%22display_model_id%22%3A257848151035%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mdmxs2w0vfhr09_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-36%","Bộ Giác Hơi Không Dùng Lửa KAW 24 Món, Dụng Cụ Hút Chân Không Thải Độc Hàng Chính Hãng","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mfjl4hy7rsi3b3","166.000","Đã bán 5k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy","Giảm 5k₫"
"https://shopee.vn/D%E1%BA%A7u-xoa-b%C3%B3p-R%C6%B0%E1%BB%A3u-Xoa-B%C3%B3p-M%C3%A3-Ti%E1%BB%81n-X%C6%B0%C6%A1ng-Kh%E1%BB%9Bp-Gia-Truy%E1%BB%81n-B%C3%ACnh-%C4%90%E1%BB%8Bnh-i.575993198.14286487211?extraParams=%7B%22display_model_id%22%3A226832032410%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/7472032853ae889b969d180e5552e17b_tn.webp","","-32%","Dầu xoa bóp, Rượu Xoa Bóp Mã Tiền Xương Khớp Gia Truyền Bình Định","","169.000","Đã bán 30k+","","",""
"https://shopee.vn/%C4%90%E1%BB%87m-massage-to%C3%A0n-th%C3%A2n-n%E1%BB%87m-mat-xa-t%E1%BA%A1i-nh%C3%A0-gh%E1%BA%BF-massage-ph%E1%BB%A5c-h%E1%BB%93i-gi%E1%BA%A3m-%C4%91au-nh%E1%BB%A9c-h%E1%BB%97-tr%E1%BB%A3-tu%E1%BA%A7n-ho%C3%A0n-m%C3%A1u-i.1327040208.26062140110?extraParams=%7B%22display_model_id%22%3A198293294782%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m8y4wlredhf2d2_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-34%","Đệm massage toàn thân, nệm mat xa tại nhà, ghế massage phục hồi giảm đau nhức hỗ trợ tuần hoàn máu","","1.585.000","Đã bán 100k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/M%C3%A1y-Massage-C%E1%BA%A7m-Tay-Relax-KAW-Gi%C3%BAp-Tr%E1%BB%8B-Li%E1%BB%87u-%C4%90au-M%E1%BB%8Fi-Vai-G%C3%A1y-Tan-M%E1%BB%A1-B%E1%BB%A5ng-Th%C6%B0-Gi%C3%A3n-M%E1%BB%87t-M%E1%BB%8Fi-i.541691070.24202084553?extraParams=%7B%22display_model_id%22%3A255065376996%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mez5unqxvthqff_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-28%","Máy Massage Cầm Tay Relax KAW, Giúp Trị Liệu Đau Mỏi Vai Gáy, Tan Mỡ Bụng, Thư Giãn Mệt Mỏi","","268.000","Đã bán 10k+","","","Giảm 5k₫"
"https://shopee.vn/M%C3%81Y-%C3%89P-CAM-T%E1%BB%B0-%C4%90%E1%BB%98NG-T%C3%81CH-H%E1%BA%A0T-M%C3%81Y-V%E1%BA%AET-CAM-CAO-C%E1%BA%A4P-NINE-SHIELD-KB-L6-B%E1%BA%A2O-H%C3%80NH-12-TH%C3%81NG-i.914808892.17699078085?extraParams=%7B%22display_model_id%22%3A380338550001%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-miluu4h6evb60b_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-36%","MÁY ÉP CAM TỰ ĐỘNG TÁCH HẠT , MÁY VẮT CAM CAO CẤP NINE SHIELD KB-L6 BẢO HÀNH 12 THÁNG","","255.000","Đã bán 30k+","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy","Giảm 1k₫"
"https://shopee.vn/100-thanh-ng%E1%BA%A3i-c%E1%BB%A9u-%C4%91u%E1%BB%95i-mu%E1%BB%97i-T%E1%BB%94NG-KHO-S%E1%BB%88-GI%C3%81-T%E1%BB%90T--i.886938884.23470468418?extraParams=%7B%22display_model_id%22%3A197850159369%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7qukw-li7irnrvjp5851_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-43%","100 thanh ngải cứu đuổi muỗi [TỔNG KHO SỈ GIÁ TỐT]","","285.000","Đã bán 44","https://down-vn.img.susercontent.com/file/vn-11134258-7ras8-m0h2cd40nde732_tn.webp","Đang bán chạy",""
"https://shopee.vn/C%C3%A2n-%C4%90i%E1%BB%87n-T%E1%BB%AD-S%E1%BB%A9c-Kh%E1%BB%8Fe-Th%C3%B4ng-Minh-K%E1%BA%BFt-N%E1%BB%91i-Bluetooth-KAW-M%C3%A0n-H%C3%ACnh-Led-K%C3%ADnh-C%C6%B0%E1%BB%9Dng-L%E1%BB%B1c-B%E1%BB%81n-B%E1%BB%89-Theo-D%C3%B5i-S%E1%BB%A9c-Kh%E1%BB%8Fe-C%E1%BA%A3-Gia-%C4%90%C3%ACnh-i.541664743.19685066453?extraParams=%7B%22display_model_id%22%3A251878788608%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m48na8ppa9cf76_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-46%","Cân Điện Tử Sức Khỏe Thông Minh Kết Nối Bluetooth KAW, Màn Hình Led Kính Cường Lực Bền Bỉ, Theo Dõi Sức Khỏe Cả Gia Đình","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","205.464","Đã bán 5k+","","",""
"https://shopee.vn/D%E1%BA%A7u-xoa-b%C3%B3p-LengKengFarm-R%C6%B0%E1%BB%A3u-Xoa-B%C3%B3p-M%C3%A3-Ti%E1%BB%81n-X%C6%B0%C6%A1ng-Kh%E1%BB%9Bp-Gia-Truy%E1%BB%81n-B%C3%ACnh-%C4%90%E1%BB%8Bnh-S%E1%BB%88-SLL-i.10103101.29856350423?extraParams=%7B%22display_model_id%22%3A187846796894%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134201-7r98o-ly6rxregnxhp7f_tn.webp","","-40%","Dầu xoa bóp LengKengFarm, Rượu Xoa Bóp Mã Tiền Xương Khớp Gia Truyền Bình Định SỈ SLL","","169.000","Đã bán 80k+","","",""
"https://shopee.vn/Vi%C3%AAn-u%E1%BB%91ng-gi%E1%BA%A3m-c%C3%A2n-Body-Sline-Ch%C3%ADnh-h%C3%A3ng-H%E1%BB%99p-30-vi%C3%AAn-H%E1%BB%97-tr%E1%BB%A3-ki%E1%BB%83m-so%C3%A1t-c%C3%A2n-n%E1%BA%B7ng-an-to%C3%A0n-hi%E1%BB%87u-qu%E1%BA%A3-gi%E1%BA%A3m-m%E1%BB%A1-b%E1%BB%A5ng-%C4%91%C3%B9i-tay-i.1150678150.24155097227?extraParams=%7B%22display_model_id%22%3A157747394673%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m3epxe30uuch7a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-26%","Viên uống giảm cân Body Sline Chính hãng Hộp 30 viên, Hỗ trợ kiểm soát cân nặng an toàn hiệu quả giảm mỡ bụng, đùi, tay","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","89.000","Đã bán 30k+","","",""
